reviewer_id,store_name,category,store_address,latitude,longitude,rating_count,review_time,review,rating,processed_review_basic,rating_numeric,rating_numerical,state,Topic
1810,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",3 years ago,Excellent ,5 stars,excellent ,5,5.0,PA,6
16416,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",7 years ago,"They got my order wrong... This happens often.

To make things worse they are very inefficient. Ordered a small fries, they served 10 other people before I got mine. Seriously, fill up a small bag with fries while you await other order burgers. I used to worl at McDonalds 10 years ago and know how it should be run. Horrible!

Ironically two other individuals complained about their order while I waited and one got into an argument with the manager over cold cheese.",1 star,got order wrong... happens often. make thing worse inefficient. ordered small fry served 10 people got mine. seriously fill small bag fry await order burgers. used worl mcdonalds 10 year ago know run. horrible ironically two individual complained order waited one got argument manager cold cheese.,1,1.0,CA,4
30915,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",6 years ago,Incompetent staff....girl taking order didn't know what she was doing...and the lady who brought food out was rude,1 star,incompetent staff....girl taking order know doing...and lady brought food rude,1,1.0,FL,1
29708,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",6 months ago,Good ,4 stars,good ,4,4.0,FL,5
19552,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",4 years ago,Love there chicken salad,5 stars,love chicken salad,5,5.0,NJ,3
23313,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",11 months ago,Burger was greasy and the fries tasted like the oil needed changed,2 stars,burger greasy fry tasted like oil needed changed,2,2.0,FL,3
24744,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",a year ago,Worst McDonaldï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,1 star,worst mcdonald ,1,1.0,FL,2
7585,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",4 years ago,Rude,1 star,rude,1,1.0,CA,4
31510,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",4 years ago,FASTEST SERVICE OF THE McDONALS's LOCATION. I DO NOT EAT HERE BT THE SERVICE FOR UBER EATZ WAS GREAT. STAFF WAS NICE.,4 stars,fastest service mcdonals's location. eat bt service uber eatz great. staff nice.,4,4.0,TX,5
8510,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",3 weeks ago,McDonald's will always have the best fries.,5 stars,mcdonald's always best fries.,5,5.0,UT,5
10724,McDonald's,Fast food restaurant,"1650 Washington Ave, Miami Beach, FL 33139, United States",25.7902955,-80.1320774,"4,922",a year ago,"Cashier refuse to sale.
In this location just one credit card machine works, but they have two register... The other one cashier refuse to open it or use it... So why you guys have 2 register for.....
Seems like cashiers determinate who can eat or not.... Shame on you",1 star,cashier refuse sale. location one credit card machine work two register... one cashier refuse open use it... guy 2 register for..... seems like cashier determinate eat not.... shame,1,1.0,FL,2
31602,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",5 years ago,"ýýýýYeah ýýýýMcDonald's is my kind of place, ýýýthey feed you rattlesnake, ýýýýfrench fries up your nose, ýýýýmilk shakes between your toes... McDonald's is my kind of place.....ýýýý ýýý",5 stars, yeah mcdonald's kind place feed rattlesnake french fry nose milk shake toes... mcdonald's kind place..... ,5,5.0,TX,5
3535,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",3 years ago,Fast service,4 stars,fast service,4,4.0,NY,5
28336,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",6 years ago,"Fantastic food for a fast food chain, Staff very friendly, My Son gives 5 out 5 stars for food as in England he is always sick afterwards with the oil.",5 stars,fantastic food fast food chain staff friendly son give 5 5 star food england always sick afterwards oil.,5,5.0,FL,5
401,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",3 years ago,"It's McDonald's.  Like every other McDonald's. No more, no less.",3 stars,mcdonald's. like every mcdonald's. less.,3,3.0,TX,7
23103,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",a year ago,"The staff here is not friendly at all. Where I grew up, you greet somebody, or at least say something. The drinks tasted horrible.",1 star,staff friendly all. grew greet somebody least say something. drink tasted horrible.,1,1.0,FL,1
25704,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,657",a year ago,Cool location but ppl out side beggin for money,3 stars,cool location ppl side beggin money,3,3.0,TX,6
26175,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,808",4 years ago,"Is not possible,always long wait for the drive thru,always 1 hour to get your food,please fix the problems.",1 star,possible always long wait drive thru always 1 hour get food please fix problems.,1,1.0,FL,0
23961,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,617",3 years ago,Would be more but my spicy mcchicken was very stale,3 stars,would spicy mcchicken stale,3,3.0,FL,3
1581,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",3 years ago,Excellent ,5 stars,excellent ,5,5.0,PA,6
17696,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,5 years ago,Fast  hot  food,4 stars,fast hot food,4,4.0,NJ,5
5545,McDonald's,Fast food restaurant,"5920 Balboa Ave, San Diego, CA 92111, United States",32.8206541,-117.1780115,550,a year ago,"The same as always,,,, nothing new",3 stars,always nothing new,3,3.0,CA,7
9417,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",2 years ago,Not crowded. Staff really helpful. Electronic kiosks to use for safe distancing. Clean.,5 stars,crowded. staff really helpful. electronic kiosk use safe distancing. clean.,5,5.0,DC,1
31077,McDonald's,Fast food restaurant,"7010 Bradlick Shopping Center, Annandale, VA 22003, United States",38.8128231,-77.1850548,595,4 years ago,Excellent ,5 stars,excellent ,5,5.0,VA,6
455,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",11 months ago,They were quick,5 stars,quick,5,5.0,TX,5
16950,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",5 years ago,Fast service,4 stars,fast service,4,4.0,CA,5
22814,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",5 years ago,"Food quality is good, cafe is very clean and all staffs are very friendly. Location is also very good. If u want you can order food through self-order screen inside the cafe, drive through is also available. Good for kids as well because there is a kids playing area inside the cafe.",5 stars,food quality good cafe clean staff friendly. location also good. u want order food self order screen inside cafe drive also available. good kid well kid playing area inside cafe.,5,5.0,FL,1
23247,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",a year ago,Keith Was very helpful and accommodating. You donï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½t oft,5 stars,keith helpful accommodating. oft,5,5.0,FL,1
12456,McDonald's,Fast food restaurant,"1044 US-11, Champlain, NY 12919, United States",44.9814099,-73.4598199,"1,306",10 months ago,"Very impressed with the courteous and prompt service from young Sebastian at the checkout. Very nice, smiling and polite. He cares about the satisfaction of his customers. Cheer !",5 stars,impressed courteous prompt service young sebastian checkout. nice smiling polite. care satisfaction customers. cheer ,5,5.0,NY,7
27418,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,999,5 years ago,"I went through the drive-thru and ordered 3 cheese burgers. I waited in line for like 10 minutes. I get to the window and they told me to park because my food wasn't ready. It wasn't even busy, so I didn't understand why it took so long to make 3 cheeseburgers. After waiting in my car for 10 more minutes, I went inside to get a refund since I had to go back to work and I just wasted 20 minutes waiting for food. As soon as I ask for a refund, one of the employees walks up with my food and hands it to me. I guess they forgot I was waiting on it? I will never come back to this location.",1 star,went drive thru ordered 3 cheese burgers. waited line like 10 minutes. get window told park food ready. even busy understand took long make 3 cheeseburgers. waiting car 10 minute went inside get refund since go back work wasted 20 minute waiting food. soon ask refund one employee walk food hand me. guess forgot waiting never come back location.,1,1.0,TX,6
5564,McDonald's,Fast food restaurant,"5920 Balboa Ave, San Diego, CA 92111, United States",32.8206541,-117.1780115,550,a year ago,Good ,4 stars,good ,4,4.0,CA,5
12302,McDonald's,Fast food restaurant,"1044 US-11, Champlain, NY 12919, United States",44.9814099,-73.4598199,"1,306",4 years ago,"Newly updated, looks great",5 stars,newly updated look great,5,5.0,NY,5
13821,McDonald's,Fast food restaurant,"6875 Sand Lake Rd, Orlando, FL 32819, United States",28.4503866,-81.4714142,"19,671",2 months ago,"Always super busy, the pasta is mid, the pizza is surprisingly delicious, the deserts are fantastic! the vibe is pretty fun, a very cool playground and arcade upstairs (with flappy bird of all things) always fun to stop here when I hit Orlando :)",5 stars,always super busy pasta mid pizza surprisingly delicious desert fantastic vibe pretty fun cool playground arcade upstairs flappy bird thing always fun stop hit orlando ,5,5.0,FL,7
17321,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,3 months ago,Too much salt was dying of thurst after,1 star,much salt dying thurst,1,1.0,NJ,1
28757,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",3 years ago,"iï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½m honestly only leaving one star because i have to. staff was rude as can be. i went through the drive thru and ordered a #9 the 2 cheeseburger meal and an extra cheeseburger with a small fry and at the window checked the food and the employee was rude asked if we got a problem and rolled her eyes. well the order was wrong so good thing i checked. went inside the store and finally got my cheeseburgers after standing there for 15 minutes and complained to the manager and she walked away with no response. Finally got my food and opened it up and there was A HAIR IN MY FOOD. the entire order was wrong the first time around. Never will i ever go back to this restaurant again.  terrible service, i just ended up going bac",1 star,honestly leaving one star to. staff rude be. went drive thru ordered 9 2 cheeseburger meal extra cheeseburger small fry window checked food employee rude asked got problem rolled eyes. well order wrong good thing checked. went inside store finally got cheeseburger standing 15 minute complained manager walked away response. finally got food opened hair food. entire order wrong first time around. never ever go back restaurant again. terrible service ended going bac,1,1.0,FL,4
26144,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,808",3 years ago,"Hot and cold.  Have had a series of good and bad experiences - cold food, wrong orders, but when they get it right it's great.",3 stars,hot cold. series good bad experience cold food wrong order get right great.,3,3.0,FL,5
18983,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,4 years ago,Good ,4 stars,good ,4,4.0,TX,5
19358,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",2 years ago,I was served raw food. I rarely ever go to McDonald's but when I do it is full of regrets.,1 star,served raw food. rarely ever go mcdonald's full regrets.,1,1.0,NJ,3
23216,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",4 years ago,"An awesome McDonald's restaurant that serves food properly prepared,  quickly,  and at the appropriate temperature. This location has that McCafe remodel so it features comfortable niche seating,  charging ports for your tech, and other similar comforts that encourage you to stay and relax for a few minutes.",5 stars,awesome mcdonald's restaurant serf food properly prepared quickly appropriate temperature. location mccafe remodel feature comfortable niche seating charging port tech similar comfort encourage stay relax minutes.,5,5.0,FL,5
18261,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,11 months ago,Very clean lobby and facility. Coffee was fresh. Service was quick.,4 stars,clean lobby facility. coffee fresh. service quick.,4,4.0,TX,5
28939,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",2 years ago,Food is always really fresh. Very expediente service.,5 stars,food always really fresh. expediente service.,5,5.0,FL,5
30166,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",2 years ago,McDonalds International Drive had really terrible customer service. Not sure what's hard about ice cream in a cup but they were determined to charge us for a sundae and could not have been less cooperative. Chick-fil-A this is why I love you so much.,1 star,mcdonalds international drive really terrible customer service. sure what's hard ice cream cup determined charge u sundae could le cooperative. chick fil love much.,1,1.0,FL,1
94,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",4 years ago,"This place is okay. It has these kiosks where you order, take a number, and they bring the food to your table. I ordered a frozen lemonade, paid for it, then sat down. I was there for a bit before someone came and told me they were out. I got a regular drink instead but it was too much trouble to get a refund for the difference. I'm not sure I like this new way.",3 stars,place okay. kiosk order take number bring food table. ordered frozen lemonade paid sat down. bit someone came told out. got regular drink instead much trouble get refund difference. i'm sure like new way.,3,3.0,TX,1
9459,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",a year ago,Hair in my food,1 star,hair food,1,1.0,DC,3
13941,McDonald's,Fast food restaurant,"6875 Sand Lake Rd, Orlando, FL 32819, United States",28.4503866,-81.4714142,"19,671",2 months ago,I give this place five stars because i here stayed overnight for a challenge on my youtube channel quinnotfound and you guys never caught me lol.,5 stars,give place five star stayed overnight challenge youtube channel quinnotfound guy never caught lol.,5,5.0,FL,0
6576,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",4 years ago,"Very crowded, always. Tough to find a seat. Otherwise, food is same as any other McDonald's.",3 stars,crowded always. tough find seat. otherwise food mcdonald's.,3,3.0,NY,0
19281,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",8 months ago,Busy location but great customer service despite rude customers.,5 stars,busy location great customer service despite rude customers.,5,5.0,NJ,1
30574,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",2 years ago,This has to be the slowest place ever they never have half of what is on the menu and they are rude,1 star,slowest place ever never half menu rude,1,1.0,FL,4
19852,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",2 months ago,Neutral,3 stars,neutral,3,3.0,NJ,1
10229,McDonald's,Fast food restaurant,"690 Alameda St, Los Angeles, CA 90021, United States",34.0352699,-118.2382063,"2,614",10 months ago,Is my favorite restaurant ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,5 stars,favorite restaurant ,5,5.0,CA,5
931,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",a year ago,My daughter and I went to get slushies but they couldn't make slushies or shakes cause their machines were down.,1 star,daughter went get slushies make slushies shake cause machine down.,1,1.0,PA,2
24054,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,617",5 years ago,Almost $4 for one small breakfast biscuit is outrageous!!!!!!!!!,1 star,almost 4 one small breakfast biscuit outrageous ,1,1.0,FL,3
5589,McDonald's,Fast food restaurant,"5920 Balboa Ave, San Diego, CA 92111, United States",32.8206541,-117.1780115,550,5 months ago,Excellent ,5 stars,excellent ,5,5.0,CA,6
22833,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",4 months ago,"Quick food, pretty clean environment, cheap food. It's a McDonald's, they don't vary too much in general. Though there are outliers, this one is consistent with what I've come to expect of McDonald's.",5 stars,quick food pretty clean environment cheap food. mcdonald's vary much general. though outlier one consistent i've come expect mcdonald's.,5,5.0,FL,0
31406,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",4 years ago,The very poor and unsatisfactory customer service reflects the equally subpar food products being sold here. I pray to see the day this franchise leaves this earth like the black plague.,1 star,poor unsatisfactory customer service reflects equally subpar food product sold here. pray see day franchise leaf earth like black plague.,1,1.0,TX,1
8210,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",4 years ago,Wish it had Halal food too,4 stars,wish halal food,4,4.0,FL,3
13774,McDonald's,Fast food restaurant,"6875 Sand Lake Rd, Orlando, FL 32819, United States",28.4503866,-81.4714142,"19,671",4 days ago,"My friend's and I decided to visit the world's largest McDonald's tonight while on our holiday to Orlando. The visit was absolutely abysmal! We got table service which took over 35 minutes to come (3 drinks, a cheese burger and McNuggets) and once we received our order only ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ of it was there! When we ask staff about the rest of our order they just walked away and were no help at all. So I went to the front desk and had to wait for a further 10 minutes to be seen, I eventually got the rest of the order but by which time the food was now cold. By far the worst experie",1 star,friend's decided visit world's largest mcdonald's tonight holiday orlando. visit absolutely abysmal got table service took 35 minute come 3 drink cheese burger mcnuggets received order ask staff rest order walked away help all. went front desk wait 10 minute seen eventually got rest order time food cold. far worst experie,1,1.0,FL,0
8992,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",a month ago,Stay away from this place!!,1 star,stay away place ,1,1.0,UT,1
2333,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",4 years ago,Official home of the Big Mac great place to grab a bite to go or dine in...,5 stars,official home big mac great place grab bite go dine in...,5,5.0,NY,3
8909,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",4 years ago,This is a decent McDonaldï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s it was recently remodeled so itï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s clean and everything is new it does tend to attract a transient population because i,3 stars,decent mcdonald recently remodeled clean everything new tend attract transient population,3,3.0,UT,7
20278,McDonald's,Fast food restaurant,"2400 Alliance Gateway Fwy, Fort Worth, TX 76177, United States",32.9580411,-97.3076518,957,a month ago,"clean bathroom and wonderful staff! always helpful when it comes to confusing times, and orders.",5 stars,clean bathroom wonderful staff always helpful come confusing time orders.,5,5.0,TX,0
23923,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,617",3 years ago,You can't go wrong with having an amazing breakfast at McDonald's,5 stars,can't go wrong amazing breakfast mcdonald's,5,5.0,FL,5
10602,McDonald's,Fast food restaurant,"690 Alameda St, Los Angeles, CA 90021, United States",34.0352699,-118.2382063,"2,614",6 years ago,Always good food. Sometimes dry.,4 stars,always good food. sometimes dry.,4,4.0,CA,5
9209,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",3 years ago,They never get my order right wait is forever and no to people friendly,1 star,never get order right wait forever people friendly,1,1.0,UT,0
10882,McDonald's,Fast food restaurant,"1650 Washington Ave, Miami Beach, FL 33139, United States",25.7902955,-80.1320774,"4,922",3 years ago,"Lincoln road and Washington Late dinner food was correctly prepared served hot
This place is always packed. It took over 10 mins to  get food.*** If you find this review helpful please like it so others will view it ***",3 stars,lincoln road washington late dinner food correctly prepared served hot place always packed. took 10 min get food. find review helpful please like others view ,3,3.0,FL,0
27606,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,565",a year ago,no experience I just couldn't wait to home I'm greedy,5 stars,experience wait home i'm greedy,5,5.0,NJ,0
1194,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",6 years ago,Food is always fresh,5 stars,food always fresh,5,5.0,PA,5
18004,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,4 years ago,Good ,4 stars,good ,4,4.0,NJ,5
20474,McDonald's,Fast food restaurant,"2400 Alliance Gateway Fwy, Fort Worth, TX 76177, United States",32.9580411,-97.3076518,957,2 years ago,"Well stocked good service.....truckers mark up "" everything marked up 75 cent""",4 stars,well stocked good service.....truckers mark everything marked 75 cent ,4,4.0,TX,6
27851,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",a year ago,"horrible horrible horrible manager at night. unfortunatly i didnt catch her name but shes the oldest one in the night shift atleast on most days when i come. today is 5/9/2022, and its 12:10am, and all i did was ask her if my order was still there cuz on my screen it disappeared and she just kept saying, U GOTTA KEEP WAITING, so i said, i dont mind waiting i just want to know if my order is on ur side cuz it disappeared on my side and she rolled her eyes and said, LIKE I SAID YOU HAVE TO KEEP WAITING!!!!! and its not the first time this happens. i was here one day when she yelled at a customer saying, I TOLD YOU UR APPLE PIES ARENT READY YET!!! that someone else went up to her and told her she needs to calm herself down. so disrespectful and rude and she should not be working anywhere where it involves guests cuz obviously she has no patience. you can ask her for some ketchup and she rolls her eyes right ahead!",1 star,horrible horrible horrible manager night. unfortunatly didnt catch name shes oldest one night shift atleast day come. today 5 9 2022 12 10am ask order still cuz screen disappeared kept saying u gotta keep waiting said dont mind waiting want know order ur side cuz disappeared side rolled eye said like said keep waiting first time happens. one day yelled customer saying told ur apple pie arent ready yet someone else went told need calm down. disrespectful rude working anywhere involves guest cuz obviously patience. ask ketchup roll eye right ahead ,1,1.0,FL,2
12983,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,380",2 weeks ago,"4 consecutive weeks, Every Monday the dining room is not swept or mopped. They don't open at 530am. For the last month on Mondays they won't have orange juice. They say the machine doesn't work and they can't serve it. The cashier tells me Some other worker will squeeze the orange because it's freshly squeezed. I would understand one mistake, but it's occurring every Monday.",1 star,4 consecutive week every monday dining room swept mopped. open 530am. last month monday orange juice. say machine work can't serve it. cashier tell worker squeeze orange freshly squeezed. would understand one mistake occurring every monday.,1,1.0,CA,4
567,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",4 years ago,There is always a McDonald's on my way I like,5 stars,always mcdonald's way like,5,5.0,TX,7
15481,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",4 months ago,Lobby is closed often for seemingly unknown reasons.,2 stars,lobby closed often seemingly unknown reasons.,2,2.0,TX,1
23387,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",a year ago,"The best mcdonalds. It has it all. Play area, arcade, had a fun time.",5 stars,best mcdonalds. all. play area arcade fun time.,5,5.0,FL,4
31692,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",3 years ago,The food was good so I loved it,5 stars,food good loved,5,5.0,TX,5
30160,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",3 years ago,The friendliest mcdonalds staff I have ever met! Tasha was the sweetest worker there! The food was good and as isially good price. They had some fancy new machines that had to be 2019 machines I was lost and couldn't get a refill cause it made me anxious and they were busy! But overall good time okay food good people,4 stars,friendliest mcdonalds staff ever met tasha sweetest worker food good isially good price. fancy new machine 2019 machine lost get refill cause made anxious busy overall good time okay food good people,4,4.0,FL,5
26170,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,808",a year ago,They only allowed me 1 refill ony drink. ï¿½ï,4 stars,allowed 1 refill ony drink. ,4,4.0,FL,4
13070,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,380",3 years ago,"No different than any other McDonalds, except that it's in Santa Monica very close to the pier and beach. It's surprisingly well kept and clean and very fast. Lots of tourists and visitors and the location is updated with the order kiosk systems so can get moving pretty fast. Seating can be an issue on very crowded days. Over all good experience and not too bad.",4 stars,different mcdonalds except santa monica close pier beach. surprisingly well kept clean fast. lot tourist visitor location updated order kiosk system get moving pretty fast. seating issue crowded days. good experience bad.,4,4.0,CA,1
14199,McDonald's,Fast food restaurant,"25200 I-10 Lot 2, San Antonio, TX 78257, United States",29.6762669,-98.6345801,"1,460",2 years ago,"Just like the rim location, this place has closed early without any posted signs.  This is becoming almost an everyday thing and the 24hrs is not being followed.  Try whataburger or taco cabana across the highway instead.  Very disappointing to see this over and over again.",1 star,like rim location place closed early without posted signs. becoming almost everyday thing 24hrs followed. try whataburger taco cabana across highway instead. disappointing see again.,1,1.0,TX,0
5358,McDonald's,Fast food restaurant,"5920 Balboa Ave, San Diego, CA 92111, United States",32.8206541,-117.1780115,550,5 years ago,"All of the employee's there are so calm and kind, and are very paitent when you are making your order.....its just amazing",5 stars,employee's calm kind paitent making order.....its amazing,5,5.0,CA,7
15837,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",4 years ago,"Not enough workers, fries old, food took to long.",2 stars,enough worker fry old food took long.,2,2.0,TX,0
15943,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",2 years ago,Very helpful staff,4 stars,helpful staff,4,4.0,TX,5
